LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
1535,17/06/09,20:11:09,INFO,executor.Executor,Finished task 18.0 in stage 27.0 (TID 1258). 2349 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1536,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1262,Got assigned task <*>,9ba7fdc2
1537,17/06/09,20:11:09,INFO,executor.Executor,Running task 22.0 in stage 27.0 (TID 1262),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1538,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1263,Got assigned task <*>,9ba7fdc2
1539,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_21 locally,Found block rdd_42_21 <*>,ef09633c
1540,17/06/09,20:11:09,INFO,executor.Executor,Running task 23.0 in stage 27.0 (TID 1263),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1541,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1264,Got assigned task <*>,9ba7fdc2
1542,17/06/09,20:11:09,INFO,executor.Executor,Running task 24.0 in stage 27.0 (TID 1264),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1543,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_22 locally,Found block rdd_42_22 <*>,1c26efb1
1544,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_24 locally,Found block rdd_42_24 <*>,fe4aecf9
1545,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_23 locally,Found block rdd_42_23 <*>,59c2e61c
1546,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 22, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1547,17/06/09,20:11:09,INFO,executor.Executor,Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1548,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1549,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1265,Got assigned task <*>,9ba7fdc2
1550,17/06/09,20:11:09,INFO,executor.Executor,Running task 25.0 in stage 27.0 (TID 1265),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1551,17/06/09,20:11:09,INFO,executor.Executor,Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1552,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 14, init = 25, finish = 2","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1553,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1554,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1266,Got assigned task <*>,9ba7fdc2
1555,17/06/09,20:11:09,INFO,executor.Executor,Running task 26.0 in stage 27.0 (TID 1266),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1556,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1557,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_25 locally,Found block rdd_42_25 <*>,515e9185
1558,17/06/09,20:11:09,INFO,executor.Executor,Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1559,17/06/09,20:11:09,INFO,executor.Executor,Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1560,17/06/09,20:11:09,INFO,executor.Executor,Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1561,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_26 locally,Found block rdd_42_26 <*>,9a0992d6
1562,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1267,Got assigned task <*>,9ba7fdc2
1563,17/06/09,20:11:09,INFO,executor.Executor,Running task 27.0 in stage 27.0 (TID 1267),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1564,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1268,Got assigned task <*>,9ba7fdc2
1565,17/06/09,20:11:09,INFO,executor.Executor,Running task 28.0 in stage 27.0 (TID 1268),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1566,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1269,Got assigned task <*>,9ba7fdc2
1567,17/06/09,20:11:09,INFO,executor.Executor,Running task 29.0 in stage 27.0 (TID 1269),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1568,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_27 locally,Found block rdd_42_27 <*>,46086fd4
1569,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_28 locally,Found block rdd_42_28 <*>,2e94acd1
1570,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_29 locally,Found block rdd_42_29 <*>,87fcc07f
1571,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 14, init = 27, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1572,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 35, init = 5, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1573,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 34, init = 6, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1574,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 34, init = 7, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1575,17/06/09,20:11:09,INFO,executor.Executor,Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1576,17/06/09,20:11:09,INFO,executor.Executor,Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1577,17/06/09,20:11:09,INFO,executor.Executor,Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1578,17/06/09,20:11:09,INFO,executor.Executor,Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1579,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1270,Got assigned task <*>,9ba7fdc2
1580,17/06/09,20:11:09,INFO,executor.Executor,Running task 30.0 in stage 27.0 (TID 1270),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1581,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1271,Got assigned task <*>,9ba7fdc2
1582,17/06/09,20:11:09,INFO,executor.Executor,Running task 31.0 in stage 27.0 (TID 1271),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1583,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1272,Got assigned task <*>,9ba7fdc2
1584,17/06/09,20:11:09,INFO,executor.Executor,Running task 32.0 in stage 27.0 (TID 1272),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1585,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1273,Got assigned task <*>,9ba7fdc2
1586,17/06/09,20:11:09,INFO,executor.Executor,Running task 33.0 in stage 27.0 (TID 1273),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1587,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_31 locally,Found block rdd_42_31 <*>,131c3408
1588,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_32 locally,Found block rdd_42_32 <*>,981e52b7
1589,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_33 locally,Found block rdd_42_33 <*>,9221a39a
1590,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_30 locally,Found block rdd_42_30 <*>,399aa6ef
1591,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 108, boot = 28, init = 79, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1592,17/06/09,20:11:09,INFO,executor.Executor,Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1593,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1274,Got assigned task <*>,9ba7fdc2
1594,17/06/09,20:11:09,INFO,executor.Executor,Running task 34.0 in stage 27.0 (TID 1274),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1595,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_34 locally,Found block rdd_42_34 <*>,cac5c8ce
1596,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = -27, init = 66, finish = 1","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1597,17/06/09,20:11:09,INFO,executor.Executor,Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1598,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = -28, init = 69, finish = 1","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1599,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -24, init = 64, finish = 1","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1600,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -15, init = 55, finish = 1","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1601,17/06/09,20:11:09,INFO,executor.Executor,Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1602,17/06/09,20:11:09,INFO,executor.Executor,Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1603,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1275,Got assigned task <*>,9ba7fdc2
1604,17/06/09,20:11:09,INFO,executor.Executor,Running task 35.0 in stage 27.0 (TID 1275),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1605,17/06/09,20:11:09,INFO,executor.Executor,Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1606,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1276,Got assigned task <*>,9ba7fdc2
1607,17/06/09,20:11:09,INFO,executor.Executor,Running task 36.0 in stage 27.0 (TID 1276),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1608,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1277,Got assigned task <*>,9ba7fdc2
1609,17/06/09,20:11:09,INFO,executor.Executor,Running task 37.0 in stage 27.0 (TID 1277),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1610,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1278,Got assigned task <*>,9ba7fdc2
1611,17/06/09,20:11:09,INFO,executor.Executor,Running task 38.0 in stage 27.0 (TID 1278),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1612,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_35 locally,Found block rdd_42_35 <*>,fae4def8
1613,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_37 locally,Found block rdd_42_37 <*>,c14739ea
1614,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_38 locally,Found block rdd_42_38 <*>,3156d1f6
1615,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_36 locally,Found block rdd_42_36 <*>,b40ed6a4
1616,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1617,17/06/09,20:11:09,INFO,executor.Executor,Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1618,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1279,Got assigned task <*>,9ba7fdc2
1619,17/06/09,20:11:09,INFO,executor.Executor,Running task 39.0 in stage 27.0 (TID 1279),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1620,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_39 locally,Found block rdd_42_39 <*>,7c57bd1b
1621,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 31, init = 9, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1622,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 27, init = 11, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1623,17/06/09,20:11:09,INFO,executor.Executor,Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1624,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 20, init = 19, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1625,17/06/09,20:11:09,INFO,executor.Executor,Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1626,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 27, init = 14, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1627,17/06/09,20:11:09,INFO,executor.Executor,Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1628,17/06/09,20:11:09,INFO,executor.Executor,Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1629,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 17, init = 21, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1630,17/06/09,20:11:09,INFO,executor.Executor,Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1631,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1280,Got assigned task <*>,9ba7fdc2
1632,17/06/09,20:11:09,INFO,executor.Executor,Running task 0.0 in stage 28.0 (TID 1280),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1633,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1281,Got assigned task <*>,9ba7fdc2
1634,17/06/09,20:11:09,INFO,executor.Executor,Running task 1.0 in stage 28.0 (TID 1281),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1635,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1282,Got assigned task <*>,9ba7fdc2
1636,17/06/09,20:11:09,INFO,executor.Executor,Running task 2.0 in stage 28.0 (TID 1282),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1637,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1283,Got assigned task <*>,9ba7fdc2
1638,17/06/09,20:11:09,INFO,executor.Executor,Running task 3.0 in stage 28.0 (TID 1283),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1639,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1284,Got assigned task <*>,9ba7fdc2
1640,17/06/09,20:11:09,INFO,executor.Executor,Running task 4.0 in stage 28.0 (TID 1284),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1641,17/06/09,20:11:09,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 39,Started reading broadcast variable <*>,6c90e140
1642,17/06/09,20:11:09,INFO,storage.MemoryStore,"Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)","Block broadcast_39_piece0 stored <*> <*> <*> <*> (<*> <*> <*>.<*> <*>, <*> <*>.<*> <*>)",b73b47bf
1643,17/06/09,20:11:10,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 39 took 716 ms,Reading broadcast variable <*> <*> <*> <*>,dcc10cb2
1644,17/06/09,20:11:10,INFO,storage.MemoryStore,"Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)","Block broadcast_39 stored <*> <*> <*> <*> (<*> <*> <*>.<*> <*>, <*> <*>.<*> <*>)",85f39a9c
1645,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_1 locally,Found block rdd_42_1 <*>,591f4ce5
1646,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_4 locally,Found block rdd_42_4 <*>,20eaf9ea
1647,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_3 locally,Found block rdd_42_3 <*>,741e33a8
1648,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_2 locally,Found block rdd_42_2 <*>,654caf79
1649,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_0 locally,Found block rdd_42_0 <*>,aadcffad
1650,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -790, init = 829, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1651,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = -784, init = 822, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1652,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -784, init = 823, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1653,17/06/09,20:11:10,INFO,executor.Executor,Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1654,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = -768, init = 809, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1655,17/06/09,20:11:10,INFO,executor.Executor,Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1656,17/06/09,20:11:10,INFO,executor.Executor,Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1657,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 49, boot = -793, init = 841, finish = 1","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1658,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1285,Got assigned task <*>,9ba7fdc2
1659,17/06/09,20:11:10,INFO,executor.Executor,Running task 5.0 in stage 28.0 (TID 1285),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1660,17/06/09,20:11:10,INFO,executor.Executor,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1661,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1286,Got assigned task <*>,9ba7fdc2
1662,17/06/09,20:11:10,INFO,executor.Executor,Running task 6.0 in stage 28.0 (TID 1286),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1663,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1287,Got assigned task <*>,9ba7fdc2
1664,17/06/09,20:11:10,INFO,executor.Executor,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1665,17/06/09,20:11:10,INFO,executor.Executor,Running task 7.0 in stage 28.0 (TID 1287),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1666,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1288,Got assigned task <*>,9ba7fdc2
1667,17/06/09,20:11:10,INFO,executor.Executor,Running task 8.0 in stage 28.0 (TID 1288),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1668,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_5 locally,Found block rdd_42_5 <*>,7b6d9ac8
1669,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_6 locally,Found block rdd_42_6 <*>,bc0ef42d
1670,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1289,Got assigned task <*>,9ba7fdc2
1671,17/06/09,20:11:10,INFO,executor.Executor,Running task 9.0 in stage 28.0 (TID 1289),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1672,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_7 locally,Found block rdd_42_7 <*>,f0c0ff9b
1673,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_8 locally,Found block rdd_42_8 <*>,b50a5225
1674,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_9 locally,Found block rdd_42_9 <*>,e6edd17d
1675,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = 23, init = 15, finish = 0","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1676,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 16, init = 24, finish = 0","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1677,17/06/09,20:11:10,INFO,executor.Executor,Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1678,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 28, finish = 1","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1679,17/06/09,20:11:10,INFO,executor.Executor,Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1680,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = 23, init = 16, finish = 0","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1681,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 29, finish = 0","Times: total = <*>, <*> = <*>, <*> = <*>, <*> = <*>",bd5e2d5d
1682,17/06/09,20:11:10,INFO,executor.Executor,Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1683,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1290,Got assigned task <*>,9ba7fdc2
1684,17/06/09,20:11:10,INFO,executor.Executor,Running task 10.0 in stage 28.0 (TID 1290),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1685,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1291,Got assigned task <*>,9ba7fdc2
1686,17/06/09,20:11:10,INFO,executor.Executor,Running task 11.0 in stage 28.0 (TID 1291),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1687,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1292,Got assigned task <*>,9ba7fdc2
1688,17/06/09,20:11:10,INFO,executor.Executor,Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1689,17/06/09,20:11:10,INFO,executor.Executor,Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1690,17/06/09,20:11:10,INFO,executor.Executor,Running task 12.0 in stage 28.0 (TID 1292),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1691,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_10 locally,Found block rdd_42_10 <*>,b2384330
1692,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1293,Got assigned task <*>,9ba7fdc2
1693,17/06/09,20:11:10,INFO,executor.Executor,Running task 13.0 in stage 28.0 (TID 1293),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
