LineId,Month,Date,Time,Level,Component,PID,Content,EventTemplate,EventId
1563,Jul,18,03:26:49,combo,ftpd,25644,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1564,Jul,18,03:26:49,combo,ftpd,25645,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1565,Jul,18,03:26:49,combo,ftpd,25642,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1566,Jul,18,03:26:49,combo,ftpd,25646,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1567,Jul,18,03:26:49,combo,ftpd,25648,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1568,Jul,18,03:26:49,combo,ftpd,25647,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1569,Jul,18,04:03:24,combo,su(pam_unix),26046,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1570,Jul,18,04:03:24,combo,su(pam_unix),26046,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1571,Jul,18,04:03:25,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1572,Jul,18,04:09:29,combo,su(pam_unix),27272,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1573,Jul,18,04:09:30,combo,su(pam_unix),27272,session closed for user news,session closed for user news,70fd00b7
1574,Jul,18,23:01:25,combo,sshd(pam_unix),28975,check pass; user unknown,check pass; user unknown,b780997e
1575,Jul,18,23:01:25,combo,sshd(pam_unix),28975,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1576,Jul,18,23:01:25,combo,sshd(pam_unix),28977,check pass; user unknown,check pass; user unknown,b780997e
1577,Jul,18,23:01:25,combo,sshd(pam_unix),28977,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1578,Jul,18,23:01:25,combo,sshd(pam_unix),28980,check pass; user unknown,check pass; user unknown,b780997e
1579,Jul,18,23:01:25,combo,sshd(pam_unix),28980,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1580,Jul,18,23:01:25,combo,sshd(pam_unix),28978,check pass; user unknown,check pass; user unknown,b780997e
1581,Jul,18,23:01:25,combo,sshd(pam_unix),28978,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1582,Jul,18,23:01:26,combo,sshd(pam_unix),28983,check pass; user unknown,check pass; user unknown,b780997e
1583,Jul,18,23:01:26,combo,sshd(pam_unix),28983,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1584,Jul,18,23:01:27,combo,sshd(pam_unix),28986,check pass; user unknown,check pass; user unknown,b780997e
1585,Jul,18,23:01:27,combo,sshd(pam_unix),28986,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1586,Jul,18,23:01:27,combo,sshd(pam_unix),28985,check pass; user unknown,check pass; user unknown,b780997e
1587,Jul,18,23:01:27,combo,sshd(pam_unix),28985,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1588,Jul,18,23:01:27,combo,sshd(pam_unix),28987,check pass; user unknown,check pass; user unknown,b780997e
1589,Jul,18,23:01:27,combo,sshd(pam_unix),28987,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1590,Jul,18,23:01:27,combo,sshd(pam_unix),28988,check pass; user unknown,check pass; user unknown,b780997e
1591,Jul,18,23:01:27,combo,sshd(pam_unix),28988,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1592,Jul,18,23:01:27,combo,sshd(pam_unix),28991,check pass; user unknown,check pass; user unknown,b780997e
1593,Jul,18,23:01:27,combo,sshd(pam_unix),28991,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>.<*>.<*>.<*>,4a396534
1594,Jul,19,04:03:43,combo,su(pam_unix),29758,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1595,Jul,19,04:03:44,combo,su(pam_unix),29758,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1596,Jul,19,04:03:45,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1597,Jul,19,04:09:28,combo,su(pam_unix),30128,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1598,Jul,19,04:09:29,combo,su(pam_unix),30128,session closed for user news,session closed for user news,70fd00b7
1599,Jul,19,07:35:41,combo,sshd(pam_unix),30500,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1600,Jul,19,07:35:41,combo,sshd(pam_unix),30510,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1601,Jul,19,07:35:41,combo,sshd(pam_unix),30499,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1602,Jul,19,07:35:41,combo,sshd(pam_unix),30503,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1603,Jul,19,07:35:41,combo,sshd(pam_unix),30505,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1604,Jul,19,07:35:41,combo,sshd(pam_unix),30501,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1605,Jul,19,07:35:41,combo,sshd(pam_unix),30504,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1606,Jul,19,07:35:41,combo,sshd(pam_unix),30498,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1607,Jul,19,07:35:41,combo,sshd(pam_unix),30511,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1608,Jul,19,07:35:41,combo,sshd(pam_unix),30508,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1609,Jul,20,04:05:02,combo,su(pam_unix),363,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1610,Jul,20,04:05:03,combo,su(pam_unix),363,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1611,Jul,20,04:05:04,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1612,Jul,20,04:11:27,combo,su(pam_unix),1595,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1613,Jul,20,04:11:28,combo,su(pam_unix),1595,session closed for user news,session closed for user news,70fd00b7
1614,Jul,20,23:37:40,combo,sshd(pam_unix),3307,check pass; user unknown,check pass; user unknown,b780997e
1615,Jul,20,23:37:40,combo,sshd(pam_unix),3307,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
1616,Jul,20,23:37:40,combo,sshd(pam_unix),3306,check pass; user unknown,check pass; user unknown,b780997e
1617,Jul,20,23:37:40,combo,sshd(pam_unix),3306,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
1618,Jul,20,23:37:40,combo,sshd(pam_unix),3308,check pass; user unknown,check pass; user unknown,b780997e
1619,Jul,20,23:37:40,combo,sshd(pam_unix),3308,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
1620,Jul,20,23:37:46,combo,sshd(pam_unix),3313,check pass; user unknown,check pass; user unknown,b780997e
1621,Jul,20,23:37:46,combo,sshd(pam_unix),3313,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
1622,Jul,20,23:37:46,combo,sshd(pam_unix),3312,check pass; user unknown,check pass; user unknown,b780997e
1623,Jul,20,23:37:46,combo,sshd(pam_unix),3312,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
1624,Jul,21,01:30:45,combo,sshd(pam_unix),3489,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1625,Jul,21,01:30:49,combo,sshd(pam_unix),3493,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1626,Jul,21,01:30:50,combo,sshd(pam_unix),3488,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1627,Jul,21,01:30:50,combo,sshd(pam_unix),3487,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1628,Jul,21,04:11:26,combo,su(pam_unix),4170,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1629,Jul,21,04:11:27,combo,su(pam_unix),4170,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1630,Jul,21,04:11:28,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1631,Jul,21,04:16:55,combo,su(pam_unix),4540,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1632,Jul,21,04:16:55,combo,su(pam_unix),4540,session closed for user news,session closed for user news,70fd00b7
1633,Jul,21,09:04:41,combo,ftpd,5033,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1634,Jul,21,09:04:41,combo,ftpd,5032,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1635,Jul,21,09:04:41,combo,ftpd,5030,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1636,Jul,21,09:04:41,combo,ftpd,5029,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1637,Jul,21,09:04:41,combo,ftpd,5018,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1638,Jul,21,09:04:41,combo,ftpd,5017,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1639,Jul,21,09:04:41,combo,ftpd,5016,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1640,Jul,21,09:04:41,combo,ftpd,5019,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1641,Jul,21,09:04:41,combo,ftpd,5022,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1642,Jul,21,09:04:41,combo,ftpd,5023,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1643,Jul,21,09:04:41,combo,ftpd,5024,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1644,Jul,21,09:04:41,combo,ftpd,5025,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1645,Jul,21,09:04:41,combo,ftpd,5028,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1646,Jul,21,09:04:41,combo,ftpd,5031,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1647,Jul,21,09:04:41,combo,ftpd,5020,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1648,Jul,21,09:04:41,combo,ftpd,5021,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1649,Jul,21,09:04:41,combo,ftpd,5027,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1650,Jul,21,09:04:41,combo,ftpd,5026,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1651,Jul,21,09:04:41,combo,ftpd,5035,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1652,Jul,21,09:04:41,combo,ftpd,5037,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1653,Jul,21,09:04:41,combo,ftpd,5034,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1654,Jul,21,09:04:41,combo,ftpd,5036,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1655,Jul,21,09:04:43,combo,ftpd,5038,connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1656,Jul,21,15:18:30,combo,sshd(pam_unix),5587,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1657,Jul,21,15:18:30,combo,sshd(pam_unix),5586,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1658,Jul,22,04:07:46,combo,su(pam_unix),7106,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1659,Jul,22,04:07:47,combo,su(pam_unix),7106,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1660,Jul,22,04:07:47,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1661,Jul,22,04:15:14,combo,su(pam_unix),11756,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1662,Jul,22,04:15:14,combo,su(pam_unix),11756,session closed for user news,session closed for user news,70fd00b7
1663,Jul,22,09:27:24,combo,ftpd,12294,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1664,Jul,22,09:27:24,combo,ftpd,12290,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1665,Jul,22,09:27:24,combo,ftpd,12296,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1666,Jul,22,09:27:24,combo,ftpd,12297,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1667,Jul,22,09:27:24,combo,ftpd,12291,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1668,Jul,22,09:27:24,combo,ftpd,12293,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1669,Jul,22,09:27:24,combo,ftpd,12295,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1670,Jul,22,09:27:24,combo,ftpd,12292,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1671,Jul,22,09:27:24,combo,ftpd,12282,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1672,Jul,22,09:27:24,combo,ftpd,12288,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1673,Jul,22,09:27:24,combo,ftpd,12284,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1674,Jul,22,09:27:24,combo,ftpd,12279,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1675,Jul,22,09:27:24,combo,ftpd,12285,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1676,Jul,22,09:27:24,combo,ftpd,12286,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1677,Jul,22,09:27:24,combo,ftpd,12278,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1678,Jul,22,09:27:24,combo,ftpd,12277,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1679,Jul,22,09:27:24,combo,ftpd,12280,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1680,Jul,22,09:27:24,combo,ftpd,12289,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1681,Jul,22,09:27:24,combo,ftpd,12281,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1682,Jul,22,09:27:24,combo,ftpd,12283,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1683,Jul,22,09:27:24,combo,ftpd,12287,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1684,Jul,22,09:27:24,combo,ftpd,12298,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1685,Jul,22,09:27:24,combo,ftpd,12299,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1686,Jul,22,19:29:09,combo,ftpd,13152,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1687,Jul,22,19:29:09,combo,ftpd,13150,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1688,Jul,22,19:29:09,combo,ftpd,13147,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1689,Jul,22,19:29:09,combo,ftpd,13149,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1690,Jul,22,19:29:09,combo,ftpd,13148,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1691,Jul,22,19:29:09,combo,ftpd,13151,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1692,Jul,22,19:29:09,combo,ftpd,13153,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1693,Jul,22,19:29:09,combo,ftpd,13141,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1694,Jul,22,19:29:09,combo,ftpd,13146,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1695,Jul,22,19:29:09,combo,ftpd,13140,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1696,Jul,22,19:29:09,combo,ftpd,13142,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1697,Jul,22,19:29:09,combo,ftpd,13143,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1698,Jul,22,19:29:09,combo,ftpd,13145,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1699,Jul,22,19:29:09,combo,ftpd,13144,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1700,Jul,22,19:29:09,combo,ftpd,13154,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1701,Jul,22,19:29:09,combo,ftpd,13155,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1702,Jul,22,19:29:09,combo,ftpd,13156,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1703,Jul,22,19:29:09,combo,ftpd,13157,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1704,Jul,22,19:29:09,combo,ftpd,13158,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1705,Jul,22,19:29:09,combo,ftpd,13159,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
