LineId,Time,Component,Pid,Content,EventTemplate,EventId
1563,20171223-23:38:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1564,20171223-23:39:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1565,20171223-23:40:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1566,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1567,20171223-23:40:10:150,Step_LSC,30002312,onExtend:1514043610000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1568,20171223-23:40:10:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32080760,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1569,20171223-23:40:10:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1570,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1571,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1572,20171223-23:40:14:139,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1573,20171223-23:40:14:153,Step_LSC,30002312,onExtend:1514043614000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1574,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1575,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1576,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1577,20171223-23:40:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1578,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1579,20171223-23:42:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1580,20171223-23:42:38:906,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1581,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1582,20171223-23:42:39:207,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32258759,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1583,20171223-23:42:39:207,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1584,20171223-23:42:39:221,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1585,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1586,20171223-23:43:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1587,20171223-23:44:0:163,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1588,20171223-23:45:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1589,20171223-23:46:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1590,20171223-23:46:7:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1591,20171223-23:46:7:148,Step_LSC,30002312,onExtend:1514043967000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1592,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1593,20171223-23:46:7:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1594,20171223-23:46:7:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1595,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1596,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1597,20171223-23:46:14:150,Step_LSC,30002312,onExtend:1514043974000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1598,20171223-23:46:14:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32611763,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1599,20171223-23:46:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1600,20171223-23:46:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1601,20171223-23:46:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1602,20171223-23:47:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1603,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1604,20171223-23:49:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1605,20171223-23:50:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1606,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1607,20171223-23:50:48:414,Step_LSC,30002312,onExtend:1514044249000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1608,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1609,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1610,20171223-23:50:48:718,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1611,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1612,20171223-23:51:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1613,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1614,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1615,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1616,20171223-23:52:57:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044140000##7214##549659##8661##16256##32893026,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1617,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1618,20171223-23:52:57:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1619,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1620,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1621,20171223-23:53:0:141,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1622,20171223-23:53:0:147,Step_LSC,30002312,onExtend:1514044380000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1623,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1624,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1625,20171223-23:53:0:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1626,20171223-23:53:0:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1627,20171223-23:53:15:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1628,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1629,20171223-23:53:15:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1630,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1631,20171223-23:53:15:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1632,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1633,20171223-23:53:17:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1634,20171223-23:53:17:156,Step_LSC,30002312,onExtend:1514044397000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1635,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1636,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1637,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1638,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1639,20171223-23:53:25:139,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1640,20171223-23:53:25:146,Step_LSC,30002312,onExtend:1514044405000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1641,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1642,20171223-23:53:25:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1654,20171223-23:53:40:448,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1655,20171223-23:53:40:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1656,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1657,20171223-23:53:42:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1658,20171223-23:53:42:149,Step_LSC,30002312,onExtend:1514044422000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1659,20171223-23:53:42:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33064766,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1660,20171223-23:53:42:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1661,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1662,20171223-23:53:42:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1663,20171223-23:53:51:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1664,20171223-23:53:51:153,Step_LSC,30002312,onExtend:1514044431000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1665,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1666,20171223-23:53:51:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1667,20171223-23:53:51:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1668,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1669,20171223-23:53:57:143,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1670,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1671,20171223-23:53:57:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1672,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1673,20171223-23:53:57:459,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1674,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1675,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1676,20171223-23:54:28:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1677,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1678,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1679,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1680,20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1681,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1682,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1683,20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1684,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1685,20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1686,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1687,20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1688,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1689,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1690,20171223-23:54:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1691,20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1692,20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1693,20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1694,20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1695,20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1696,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1697,20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1698,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1699,20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1700,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1701,20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1702,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1703,20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1704,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1705,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1706,20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1707,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1710,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1711,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1712,20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1713,20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1714,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1715,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1716,20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1717,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1718,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1719,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1720,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1721,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1722,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1723,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1724,20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1725,20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,93067dc4
1726,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1727,20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1728,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1729,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
